"Cpa"	"Cpv"	"Rpa"	"Rpv"	"Rpc"	"Cesra"	"Cesrv"	"Cesla"	"Ceslv"	"Cdra"	"Cdrv"	"Cdla"	"Cdlv"	"Rtri"	"Rmit"
6.065174	9.729035	0.007055	0.00594	0.066756	1.347082	1.404319	1.501921	0.371923	4.210231	19.553165	1.876817	8.833488	0.008355	0.00887
6.318269	11.222237	0.007623	0.005005	0.045575	1.56238	1.19864	1.91674	0.433891	3.748737	19.631438	1.791213	9.839836	0.010069	0.011093
4.806181	11.912621	0.004465	0.005699	0.080039	1.511025	1.042353	1.514249	0.308975	2.782982	20.928327	2.080285	9.809412	0.008724	0.009275
3.259986	9.656392	0.002631	0.006373	0.042907	1.267727	0.803566	1.790111	0.400273	3.405079	15.652326	2.297658	10.751081	0.009493	0.010447
4.014929	9.99419	0.002402	0.008821	0.032101	1.410641	0.818526	1.605974	0.41744	3.960023	16.760564	1.443948	10.152426	0.00294	0.008894
3.122567	10.823375	0.007321	0.00798	0.031111	1.314859	1.833538	1.375055	0.558657	3.667197	26.378038	2.423032	9.076704	0.007922	0.010863
4.620043	8.348564	0.004789	0.006588	0.108129	1.537467	1.373346	1.878245	0.487831	2.596428	20.529117	2.124097	10.313767	0.007126	0.010245
3.194667	10.411703	0.002039	0.010343	0.019951	1.128481	1.548419	1.730583	0.331669	3.389592	14.617385	2.610414	11.097193	0.008943	0.010175
4.870093	11.195057	0.010156	0.006534	0.063521	1.23336	1.079332	1.668968	0.430935	3.535193	24.482072	1.67035	9.442878	0.007511	0.010122
6.157233	3.261677	0.007891	0.008337	0.060874	1.536579	0.964611	1.423243	0.497513	3.164767	22.154732	1.886572	8.739992	0.006072	0.010591
3.830945	6.854825	0.002269	0.001944	0.036737	1.36699	1.145928	1.655048	0.445958	2.985851	19.914214	2.52642	9.659442	0.008139	0.010658
5.212157	10.354812	0.003872	0.002213	0.066001	1.304033	0.92782	1.814117	0.533359	3.732008	13.019897	2.01762	11.456381	0.007787	0.009761
3.204059	6.262357	0.004599	0.001843	0.052413	1.4126	1.088601	1.529919	0.396173	2.873395	13.335001	2.19118	10.882204	0.002003	0.009854
4.173092	12.617287	0.008134	0.00526	0.073228	1.470626	1.338132	1.803377	0.482839	3.611387	23.407906	1.825944	9.178149	0.005033	0.010338
1.83892	13.657908	0.003308	0.006651	0.041481	1.077419	1.170904	1.826506	0.407146	3.638528	17.538877	1.680574	9.74539	0.00373	0.010429
2.953711	11.780167	0.008224	0.003301	0.134445	1.434631	1.329006	1.410955	0.475339	3.097673	14.762447	2.24391	10.357163	0.007843	0.011507
1.17445	7.202426	0.007551	0.004584	0.028622	1.149406	1.92456	1.612044	0.42639	3.781193	20.21062	2.116568	9.53098	0.007654	0.009783
4.57091	8.558505	0.007	0.010204	0.100873	1.254224	1.349667	1.494757	0.338624	3.141504	22.393903	1.611741	8.289824	0.005812	0.010541
2.105253	14.390115	0.006903	0.004306	0.037742	1.325861	0.770229	1.574561	0.443154	3.419019	23.471109	1.627752	10.479158	0.010267	0.011601
4.096129	8.829535	0.009591	0.008167	0.096629	1.258968	1.649981	1.759704	0.414208	2.907504	17.442433	1.372444	11.043607	0.004004	0.009723
5.842858	7.774086	0.006657	0.002628	0.089938	1.345188	0.652158	1.386347	0.387907	2.655618	21.576842	1.798477	10.962997	0.0057	0.008424
3.493504	6.379217	0.001767	0.003083	0.118636	1.484878	1.108909	1.642294	0.45072	2.934294	15.814103	2.158638	10.556527	0.005163	0.010917
4.696734	14.109827	0.006545	0.004438	0.053886	1.271414	1.301688	1.444673	0.398302	3.091347	17.916299	2.656006	8.937567	0.007058	0.008664
1.062923	13.757167	0.005558	0.006237	0.079	1.108917	0.773586	1.837814	0.466172	3.288345	24.073568	2.142734	9.519691	0.003807	0.0106
2.481485	7.297726	0.009129	0.008604	0.102844	1.330645	1.172051	1.739538	0.462082	3.486188	27.415349	1.57115	10.969756	0.005443	0.009886
0.64981	3.042679	0.005855	0.001213	0.046996	1.247321	1.052549	1.486074	0.409529	3.241343	16.905526	2.283256	9.277317	0.008269	0.010137
5.697674	12.443256	0.009398	0.005514	0.123196	1.42075	1.719189	1.441012	0.428954	3.368835	15.146579	1.693311	8.630498	0.004098	0.011426
3.743618	14.839239	0.009905	0.003694	0.081366	1.400801	1.630644	1.939827	0.36882	2.561334	21.035721	1.990203	9.592315	0.003396	0.009305
2.846447	4.207812	0.003478	0.006292	0.098086	1.336235	1.220408	1.890009	0.366275	2.832228	18.726304	1.489023	8.989217	0.005337	0.009823
3.862389	9.337255	0.008496	0.006069	0.103332	1.060243	1.601317	1.431104	0.52438	2.92741	14.153969	1.645167	9.866438	0.003085	0.010046
0.742303	4.938483	0.003826	0.006411	0.126738	1.292256	0.969654	1.539455	0.340912	3.442876	15.321089	2.036294	8.559539	0.001142	0.00852
3.389736	7.879753	0.006425	0.001488	0.064262	1.162153	1.680925	1.581193	0.389067	3.908203	19.222052	1.377638	9.200179	0.008646	0.009192
2.868254	13.320736	0.005052	0.005881	0.061129	1.388222	1.755016	1.54719	0.361393	3.412631	11.209933	1.978973	9.377315	0.006685	0.011338
2.75259	12.197817	0.008762	0.009862	0.079687	1.381688	1.313795	1.747576	0.284371	3.266316	18.030641	2.0829	9.027099	0.006561	0.009539
4.980167	12.968627	0.002202	0.004231	0.019461	1.211489	1.118946	1.718916	0.386383	3.997895	19.444556	1.774561	10.600102	0.005608	0.009808
3.743188	12.015014	0.006051	0.006054	0.050679	1.194285	0.607122	1.632885	0.498984	3.889835	12.026698	2.335187	10.321309	0.005086	0.009361
3.20578	8.483661	0.008853	0.006782	0.018165	1.299671	1.473557	1.410671	0.40112	3.089821	21.891834	2.045847	9.055484	0.002341	0.009379
5.804217	5.896637	0.006638	0.009526	0.028708	1.199508	1.089981	1.752076	0.502212	3.897544	12.317926	2.309331	10.437608	0.004988	0.008699
3.705804	11.639901	0.006594	0.010701	0.058704	1.56488	1.534356	1.844805	0.333019	3.846294	13.006798	2.578026	8.628194	0.001436	0.010008
1.857707	8.112447	0.00543	0.006861	0.042941	1.58013	0.672549	1.891786	0.363208	3.952976	23.484464	2.029238	11.424109	0.003846	0.009646
4.109186	5.786098	0.009953	0.007422	0.012824	1.53322	1.05593	1.654882	0.475301	2.779616	18.090166	1.643755	8.205295	0.004893	0.011628
4.263697	10.598621	0.010513	0.007955	0.025765	1.080329	0.75911	1.738232	0.390225	2.561438	24.692332	2.359649	8.070933	0.010808	0.009904
3.675026	13.164695	0.009512	0.007812	0.1208	1.49364	1.508972	1.845697	0.447891	3.154326	23.09746	1.373231	9.31962	0.007115	0.011025
1.757102	6.571546	0.006874	0.005635	0.118784	1.458498	1.141126	1.650639	0.369829	2.652538	19.36053	2.125873	10.470643	0.007636	0.009657
3.93073	7.38648	0.00715	0.003009	0.039312	1.335368	1.444324	1.692607	0.504357	3.48447	15.252915	2.067464	11.031237	0.008847	0.009117
2.044755	14.02826	0.007515	0.001697	0.041867	1.212478	1.24504	1.715194	0.465863	4.240285	15.672309	2.3029	10.083992	0.007077	0.009811
3.379866	12.696971	0.006914	0.008107	0.05356	1.628593	1.095469	1.66714	0.486374	2.845525	19.212437	1.827522	10.02302	0.003687	0.009582
4.362586	9.124935	0.001939	0.008451	0.076322	1.352368	1.400932	1.526386	0.493295	3.070688	18.768387	2.285417	8.977342	0.009883	0.009594
1.575519	9.827497	0.006519	0.004666	0.015739	1.230029	1.950471	1.456772	0.268501	2.708541	21.368312	1.747359	9.359652	0.008568	0.011126
3.959527	11.101828	0.009244	0.008192	0.103937	1.436873	1.569914	1.924595	0.407326	2.796654	14.995461	1.962726	10.599964	0.008441	0.00994
2.209152	10.363115	0.004726	0.007072	0.066424	1.210933	1.907455	1.742868	0.450243	3.765787	19.997636	1.892217	10.426423	0.002002	0.009932
4.385343	7.697609	0.005456	0.005396	0.061766	1.481958	1.619209	1.598709	0.383307	3.640591	23.343767	1.387011	10.833666	0.006707	0.010421
2.128729	14.065799	0.004948	0.007176	0.067335	1.171141	1.663797	1.562056	0.261973	3.126365	22.053435	2.47147	9.192365	0.00265	0.010489
5.748437	7.474174	0.003885	0.00365	0.038413	1.613093	0.814401	1.773413	0.329572	3.651666	14.192496	2.016563	9.210115	0.004691	0.011428
4.091838	12.480778	0.00489	0.00133	0.123863	1.419604	1.233529	1.545267	0.39957	4.170658	13.793465	1.734976	8.431452	0.007331	0.010606
4.630536	4.141441	0.007262	0.007637	0.070216	1.525412	0.974916	1.690287	0.525299	3.851724	16.019639	2.199589	8.900643	0.005129	0.009248
1.925425	4.648341	0.004488	0.008314	0.091568	1.385753	1.430868	1.385414	0.328026	3.462242	20.936894	2.180208	9.290766	0.008999	0.010325
5.144237	6.674147	0.010254	0.007551	0.059241	1.270135	1.890047	1.659492	0.341745	3.808624	24.939306	2.561125	8.812517	0.003296	0.011378
0.701864	13.502704	0.0021	0.006172	0.102292	1.339273	0.788903	1.550575	0.296201	3.399102	14.89819	2.056559	9.601074	0.00525	0.009448
2.89234	9.854139	0.004068	0.004352	0.055074	1.362343	1.206384	1.853319	0.316259	3.6185	15.803796	1.999655	10.35427	0.007514	0.010545
5.089528	10.956842	0.005761	0.004744	0.090421	1.375013	1.916272	1.499529	0.325145	3.934552	14.407564	1.91067	9.643747	0.004747	0.010547
0.439839	8.548142	0.005599	0.006275	0.065526	1.347914	1.164642	1.711819	0.539475	3.30785	18.682208	1.694778	9.422629	0.005613	0.009985
4.50793	7.203261	0.003729	0.004903	0.080908	1.538422	0.807239	1.574493	0.440285	3.499273	26.156917	1.691722	8.831708	0.010392	0.010225
3.063909	11.534074	0.008329	0.00236	0.104936	1.570694	1.057528	1.804952	0.394065	4.056514	18.38622	2.320548	9.144031	0.004047	0.010461
0.99711	6.101084	0.005318	0.00206	0.078066	1.332632	1.850899	1.45243	0.483405	3.407379	20.31389	2.192475	9.409457	0.006042	0.011313
1.200992	9.613587	0.009489	0.006988	0.098754	1.280414	1.037691	1.832198	0.376212	3.524378	16.661637	1.846769	10.529961	0.009223	0.010876
4.324198	3.481352	0.004288	0.003383	0.095379	1.305423	1.316466	1.47636	0.516695	2.577549	12.473857	2.042837	10.067394	0.010171	0.00968
1.410471	9.433182	0.008153	0.005576	0.110268	1.382182	0.9008	1.394386	0.478568	2.477161	17.08454	1.796648	11.232294	0.001287	0.010199
2.295841	10.741798	0.003808	0.004175	0.084748	1.396266	0.95207	1.464736	0.513914	4.123221	13.897933	1.80291	8.535006	0.006126	0.010949
3.086859	11.826208	0.003179	0.001158	0.027592	1.324837	1.678478	1.56964	0.377521	4.025959	19.626456	1.410729	11.156827	0.008243	0.010249
3.501072	3.670983	0.007381	0.003288	0.040963	1.250312	1.845727	1.702286	0.415713	3.966565	20.682875	1.907039	11.293501	0.006322	0.009322
3.193438	5.956252	0.006224	0.008004	0.00969	1.468417	0.829979	1.864499	0.320334	3.581058	23.170654	2.635852	9.760167	0.009661	0.010266
2.088274	10.494806	0.006158	0.004595	0.060122	1.373582	1.419541	1.552624	0.384919	3.74173	18.897571	1.870059	9.703339	0.004628	0.008548
1.963818	4.43612	0.002941	0.003744	0.117589	1.265482	0.956913	1.58664	0.338265	3.096377	20.644841	2.256138	8.299627	0.008735	0.010511
4.474589	8.370916	0.007735	0.004229	0.074543	1.301638	0.641402	1.791705	0.270849	2.851445	20.225902	2.145818	10.119854	0.005583	0.009709
3.133551	6.782015	0.00798	0.005813	0.036575	1.344245	1.006532	1.757567	0.349249	2.975496	16.714916	1.611294	9.099809	0.001594	0.010743
4.049652	9.539678	0.01071	0.008252	0.022108	1.40455	1.822275	1.645505	0.482551	3.035649	18.601307	1.515723	10.57776	0.005753	0.009466
5.983761	11.17091	0.00428	0.003875	0.087304	1.427342	1.221184	1.637131	0.425916	4.079426	16.08441	1.940956	8.339236	0.002416	0.010862
3.885506	7.901127	0.007094	0.00623	0.013436	1.412246	1.176091	1.43261	0.418	3.446518	16.872775	2.113531	9.849929	0.002808	0.00982
0.851951	6.95481	0.005721	0.005097	0.097855	1.28414	1.122236	1.723744	0.434244	3.681462	20.794197	1.595623	7.858174	0.006175	0.010591
3.828925	7.270269	0.002391	0.006676	0.106938	1.309121	0.999431	1.574116	0.423065	3.365402	17.620644	2.357643	9.952165	0.007761	0.009102
4.910929	7.137707	0.003311	0.004431	0.09683	1.15617	1.804739	1.938386	0.406273	2.822409	21.456551	2.162902	9.555928	0.005949	0.008925
2.753641	12.439095	0.002819	0.005256	0.093795	1.245555	1.501339	1.816898	0.458797	2.999795	22.609728	1.724003	9.255256	0.008215	0.010134
3.255743	11.3507	0.001639	0.00477	0.079708	1.597692	2.039889	1.471079	0.403883	3.431172	11.120265	2.086777	11.339851	0.004434	0.010695
4.887972	7.601972	0.003236	0.009908	0.071887	1.256379	1.736619	1.606956	0.274556	3.337237	24.448338	2.150936	9.993434	0.00552	0.011114
2.40671	4.191955	0.006996	0.003535	0.057222	1.225015	1.691051	1.359215	0.444711	3.754285	24.125485	1.772299	8.677924	0.004037	0.008367
2.371984	5.64678	0.006292	0.004105	0.081837	1.507507	1.645939	1.623367	0.455855	3.061528	25.824768	1.841897	7.944876	0.010585	0.009427
4.006926	12.208421	0.00645	0.009639	0.033312	1.48828	0.698678	1.373958	0.559973	3.192716	21.229168	2.374657	9.684354	0.005342	0.011298
5.920817	14.956241	0.007451	0.006922	0.070967	1.421811	1.415579	1.901651	0.335362	2.920737	17.342866	2.601466	8.995526	0.003146	0.011048
4.611242	8.801295	0.008442	0.009169	0.113306	1.409282	1.973774	1.780686	0.359902	3.627653	16.560713	2.171476	9.77256	0.006566	0.009004
6.276033	8.602509	0.007711	0.002649	0.06417	1.084962	0.858175	1.685333	0.465174	3.47982	21.615238	2.232886	9.245288	0.005216	0.010357
4.731077	6.480684	0.009157	0.009956	0.086638	1.359143	1.631819	1.445273	0.429078	4.007181	11.561073	1.791768	10.913862	0.002154	0.008855
4.985674	9.168913	0.005122	0.002786	0.046465	1.552838	1.367275	1.798738	0.24892	3.319582	17.758072	1.672639	9.564079	0.008337	0.008645
5.205937	6.183059	0.006366	0.007288	0.088474	1.547472	1.592239	1.613345	0.362165	3.216286	16.310554	2.132502	8.855864	0.004342	0.010279
2.532717	13.07157	0.005867	0.007229	0.069394	1.328825	1.324637	1.872079	0.25677	2.454173	13.657836	2.073459	10.665129	0.002915	0.009495
2.908151	14.692628	0.002551	0.008904	0.111811	1.499222	1.072311	1.698091	0.547824	3.557149	22.365529	1.494663	8.469861	0.007981	0.010779
1.063101	9.26721	0.006795	0.007631	0.132402	1.188068	1.548097	1.602527	0.300651	3.825526	18.270369	1.66746	10.819427	0.008054	0.009767
1.660777	10.877169	0.004552	0.00447	0.076731	1.259278	1.350776	1.580779	0.288051	2.900103	12.883241	1.858822	11.09689	0.005693	0.008808
6.102575	11.223253	0.00989	0.009272	0.051748	1.176596	1.494749	1.406137	0.418483	3.23788	26.033895	1.709941	10.173112	0.003918	0.010044
3.430232	9.694892	0.005082	0.00567	0.044455	1.169481	1.525014	1.812603	0.472051	2.879818	27.182751	2.097671	8.171629	0.005903	0.010407
2.482054	13.451047	0.006736	0.006122	0.056604	1.2356	1.749437	1.641016	0.303643	2.506787	23.967145	1.977366	10.715174	0.002583	0.011549
1.369854	10.661151	0.004776	0.003487	0.030501	1.401216	1.778483	1.492514	0.370603	2.618846	19.005543	1.508686	11.48347	0.007022	0.009178
4.542747	5.360291	0.005233	0.005028	0.048329	1.220761	0.868291	1.762044	0.242564	3.14677	24.576098	1.54584	7.820937	0.006443	0.008618
3.342342	3.760765	0.008301	0.007713	0.101657	1.124568	0.578254	1.743648	0.351891	2.990807	16.985913	1.582316	11.602671	0.007913	0.009844
3.587765	4.897417	0.008523	0.002511	0.024473	1.242331	1.259371	1.887478	0.453615	3.174489	19.816626	1.887827	9.618563	0.007821	0.008448
4.821285	8.319195	0.00892	0.005948	0.082215	1.440805	0.883013	1.617831	0.526059	3.212638	13.435239	1.565588	8.753814	0.004278	0.009168
5.523439	11.879229	0.003469	0.009028	0.085181	1.447422	1.186209	1.665119	0.295265	3.665263	19.721317	1.625213	9.903764	0.007556	0.009055
2.967077	11.433157	0.004995	0.005906	0.064962	1.453436	1.019398	1.730502	0.420995	3.514786	22.172522	1.878999	9.478151	0.009543	0.010925
5.420474	9.339624	0.008694	0.006545	0.083032	1.098256	1.132883	1.509912	0.343644	3.183877	14.567198	2.525649	8.656124	0.005443	0.009296
3.636444	5.052936	0.005952	0.005769	0.074123	1.393266	1.460317	1.768948	0.392567	2.68279	22.484523	2.21647	8.383113	0.003356	0.010157
2.832328	10.046148	0.00723	0.002961	0.078567	1.057443	1.652913	1.778135	0.435573	3.785801	23.632916	2.272041	10.366875	0.007283	0.009526
5.060673	6.87323	0.010357	0.010127	0.127155	1.151499	0.74887	1.591106	0.508378	2.767161	20.500226	1.450065	10.502986	0.009451	0.010104
5.605553	9.029346	0.009102	0.003977	0.053113	1.511823	1.247579	1.519121	0.439019	3.253662	17.256204	1.764378	8.740613	0.003493	0.010673
3.304503	5.196414	0.005533	0.005496	0.037908	1.502993	1.276148	1.677285	0.534393	2.885417	21.713752	2.393692	9.376537	0.003087	0.009736
2.443555	10.176773	0.003678	0.006398	0.125452	1.291785	0.723199	1.622066	0.374863	3.722656	14.723006	2.4515	10.13463	0.006947	0.011177
2.710865	12.84097	0.001199	0.004841	0.049571	1.639217	1.294429	1.629271	0.387865	2.647221	17.941889	1.928934	8.932393	0.003576	0.010389
1.27456	4.844185	0.001341	0.010347	0.045501	1.277817	0.990293	1.3519	0.381767	3.372589	25.468114	1.751474	10.959108	0.005806	0.009615
2.580768	13.826624	0.003984	0.005226	0.133434	1.449403	1.307169	1.707023	0.492572	3.304465	17.906649	2.426179	9.968666	0.00624	0.00877
1.818356	5.495201	0.004626	0.005161	0.094702	1.13955	1.71199	1.792281	0.346703	3.273886	26.766946	1.817138	10.750208	0.004889	0.010638
2.60525	7.790201	0.002266	0.01063	0.088972	1.31566	1.108179	1.515994	0.354475	3.111039	19.077164	1.989645	10.19706	0.008675	0.009535
4.184381	7.078242	0.003004	0.009468	0.10739	1.319085	1.153614	1.540841	0.411517	3.547284	19.495409	1.922219	9.913114	0.009936	0.010826
4.203865	12.133743	0.002753	0.007354	0.032513	1.357216	1.33702	1.419437	0.286448	3.346925	21.017742	1.638327	9.028518	0.009347	0.009215
3.781131	7.862863	0.00965	0.006695	0.047804	1.387454	1.600812	1.536273	0.366845	3.288688	22.892807	2.513476	10.226461	0.006858	0.00927
3.455312	10.233262	0.00792	0.002196	0.062263	1.112063	0.934931	1.436562	0.430251	4.152943	18.22927	2.019926	9.123916	0.004187	0.010982
2.671414	8.692283	0.004439	0.008822	0.110091	1.595179	2.007942	1.55722	0.409835	3.258958	20.159661	2.409744	10.254712	0.006613	0.01005
3.020184	8.223066	0.005302	0.008759	0.06874	1.368265	1.381163	1.824763	0.554945	3.592853	23.780471	1.948548	10.988126	0.007246	0.010159
1.47996	12.894563	0.005808	0.005356	0.115877	1.431078	1.280834	1.5036	0.355823	2.94917	17.48043	1.967069	8.102095	0.006508	0.009864
2.796163	10.382917	0.006101	0.008646	0.073159	1.147126	0.540419	1.728797	0.318824	3.040032	25.151267	2.101767	10.704074	0.006799	0.010088
5.311541	14.309398	0.00811	0.00859	0.056083	1.518704	1.464864	1.672778	0.308323	3.569577	26.507412	2.24254	9.465197	0.004475	0.009974
0.758685	9.977721	0.007626	0.002459	0.099634	1.117181	1.197417	1.332148	0.461631	2.945091	15.411541	2.005573	8.589183	0.0018	0.011232
1.722589	2.952018	0.004173	0.003191	0.0923	1.205273	1.562055	1.916015	0.443888	3.384862	21.782687	1.4652	10.289169	0.00742	0.008965
2.254958	8.955759	0.007812	0.003868	0.035048	1.293644	0.91819	1.593391	0.468438	2.737518	15.559796	2.440635	9.864432	0.009041	0.01031
4.700044	8.872675	0.008675	0.001783	0.019661	1.463083	1.361324	1.530782	0.280216	3.703662	22.718603	2.495235	9.820824	0.006403	0.010711
3.527083	6.347766	0.001809	0.006443	0.006694	1.270613	1.762833	1.683231	0.313637	3.443155	19.889294	2.280884	9.742113	0.003695	0.008889
5.393704	8.051666	0.003539	0.006536	0.063398	1.473481	1.39478	1.484583	0.396774	3.01839	16.256169	2.221545	9.508489	0.004589	0.009785
1.988594	9.091864	0.003711	0.009627	0.090075	1.283827	0.655568	1.863681	0.257488	3.374408	14.176101	1.505262	8.679659	0.001177	0.009939
5.505003	12.229551	0.005227	0.003305	0.071751	1.239667	1.948512	1.714959	0.364526	3.458892	15.832866	1.828817	9.235653	0.001814	0.009567
5.8095	3.513506	0.009716	0.009112	0.079144	1.590478	1.67891	1.74346	0.383919	3.138113	23.15487	2.158064	8.935593	0.006669	0.008831
1.606535	10.284069	0.003989	0.009163	0.099695	1.585882	1.763073	1.727278	0.288892	3.074081	18.620528	2.495994	10.727535	0.00732	0.010676
4.962818	12.936413	0.001856	0.007412	0.03467	1.480036	1.458895	1.601329	0.351058	3.542655	22.639527	2.557011	9.412732	0.004235	0.011443
4.631012	13.329148	0.003266	0.008249	0.055428	1.543824	0.973961	1.625108	0.403962	2.471427	25.187252	1.703727	8.595092	0.002675	0.009827
3.407163	6.652616	0.007202	0.006346	0.058117	1.447635	1.894013	1.447281	0.414577	3.27568	16.434925	2.019118	9.880595	0.001482	0.010697
2.801576	13.668313	0.007388	0.006925	0.086102	1.139034	1.229371	1.598411	0.341135	3.387667	13.036618	2.28636	10.892637	0.01085	0.009305
3.553569	10.605259	0.004142	0.006078	0.028845	1.503525	1.860853	1.922686	0.395289	3.301741	19.975996	1.908189	10.572495	0.009167	0.011064
4.223696	4.666839	0.006978	0.004297	0.012718	1.304435	0.74042	1.394683	0.453448	3.3194	15.717542	1.783552	9.629743	0.008666	0.008696
3.193226	8.657856	0.005838	0.006576	0.052473	1.552012	1.737784	1.839247	0.427775	3.009238	24.64253	1.574964	8.368433	0.005898	0.009002
3.714731	11.364046	0.007493	0.002447	0.093837	1.475971	1.464089	1.662171	0.439116	2.446793	13.37952	2.365037	8.331583	0.008312	0.01079
1.355127	10.666209	0.001704	0.004835	0.065149	1.343697	1.207977	1.703316	0.296809	3.018006	18.315424	1.84221	9.534164	0.005301	0.009669
2.507238	12.03879	0.006385	0.005389	0.08381	1.495918	1.237157	1.830749	0.42335	3.752628	25.382974	1.655312	10.181454	0.005507	0.010066
1.668811	12.848748	0.008723	0.00512	0.080383	1.45062	1.723027	1.786446	0.532905	4.109475	20.821245	2.233771	11.210883	0.006785	0.010468
1.519611	5.974261	0.004725	0.008888	0.026324	1.312423	1.81551	1.669447	0.416378	3.593681	16.600947	2.61765	11.175283	0.003241	0.009412
4.251722	7.971962	0.005268	0.004406	0.127733	1.22892	0.816089	1.589229	0.431804	3.490509	12.84885	1.801366	8.99448	0.003174	0.010274
3.998015	13.986451	0.009283	0.005608	0.085146	1.249106	1.134008	1.653057	0.40127	3.684192	21.538609	1.528777	10.10006	0.001931	0.010747
4.93957	11.638938	0.006223	0.006991	0.014094	1.393461	1.712632	1.401098	0.238686	2.695257	21.820146	1.543664	9.783987	0.006167	0.010974
5.066694	10.419766	0.005978	0.002677	0.019467	1.426221	1.513046	1.801835	0.274267	3.242498	23.606332	2.113716	10.371643	0.004948	0.009732
1.947046	4.333744	0.004375	0.005043	0.117139	1.224976	1.265991	1.566819	0.410543	3.218789	23.340982	1.687435	8.773862	0.007026	0.01115
2.362723	9.600952	0.00788	0.004142	0.102799	1.151428	1.915996	1.898991	0.455979	2.599962	22.741211	2.452576	9.967616	0.009716	0.010534
4.132199	8.072466	0.010275	0.008535	0.07501	1.408685	1.01572	1.616398	0.556565	3.998345	11.775345	2.629682	10.83876	0.007396	0.010043
3.80753	14.198601	0.004074	0.010473	0.089043	1.14774	1.589269	1.556393	0.359246	2.88418	25.707239	2.277504	11.585799	0.006227	0.009757
4.288301	13.079073	0.00856	0.006292	0.134831	1.080152	0.762602	1.659581	0.432494	2.870252	18.889317	2.053712	10.145533	0.00229	0.009713
2.623625	4.723308	0.005635	0.007228	0.086996	1.378424	2.018577	1.522555	0.280142	3.676745	19.298093	1.917257	8.52218	0.00571	0.00862
1.849093	10.892577	0.008335	0.003665	0.076157	1.26326	1.08865	1.71943	0.505058	3.829924	19.92818	2.583457	9.385999	0.005798	0.010251
4.605898	14.277744	0.001388	0.001113	0.033391	1.188425	0.787011	1.932911	0.304571	3.625299	17.743367	1.810253	8.502258	0.008084	0.008981
4.194093	10.213032	0.007159	0.007053	0.063187	1.434134	1.157129	1.487328	0.345335	3.526659	16.297354	2.400259	8.106735	0.00928	0.010095
3.249907	8.162572	0.008112	0.007538	0.122214	1.216588	0.992361	1.694384	0.38608	3.715216	14.693585	1.439458	9.866521	0.008976	0.009913
2.902356	5.554348	0.002063	0.006029	0.053352	1.365369	0.877778	1.572109	0.508569	3.169764	23.01425	2.152779	10.642442	0.010168	0.010644
1.405875	8.402929	0.004461	0.002622	0.08142	1.35353	0.932722	1.646363	0.326484	2.733948	17.186364	2.07121	10.608053	0.007421	0.01082
2.381898	12.080832	0.004615	0.001661	0.060986	1.518362	1.307046	1.682281	0.406113	2.65563	20.366244	2.322507	9.18718	0.0051	0.011284
0.724736	6.342696	0.005055	0.007833	0.070651	1.27208	0.580162	1.583178	0.339844	3.398833	13.936789	2.264891	10.685827	0.007167	0.009444
4.086521	7.089557	0.010363	0.009805	0.023359	1.373288	0.948369	1.367988	0.369408	3.115943	21.101631	2.220134	9.07799	0.00402	0.010896
4.863527	7.447616	0.003084	0.003401	0.072673	1.530226	1.628243	1.439811	0.439928	3.033195	24.139046	1.616678	9.120701	0.008843	0.010582
1.267851	5.566337	0.005869	0.004057	0.099257	1.46344	1.3557	1.688727	0.41882	3.97138	16.463753	1.939925	9.942191	0.010501	0.009207
0.541647	11.261639	0.007714	0.005829	0.109569	1.533373	1.376295	1.856749	0.391778	3.897329	21.390141	1.743321	8.903788	0.002136	0.00927
1.15914	9.947909	0.006538	0.004575	0.030152	1.46841	1.845768	1.877412	0.448916	3.25705	18.425567	1.869661	7.859977	0.002897	0.011119
3.039592	9.786248	0.003807	0.007748	0.041588	1.49169	0.668746	1.490843	0.460497	3.504812	23.934241	1.817014	8.885104	0.006309	0.009061
6.30847	6.943827	0.005481	0.008443	0.047039	1.613771	1.125924	1.609704	0.38976	2.912662	15.499807	1.888545	9.343022	0.006066	0.011329
4.825635	8.820428	0.009925	0.005287	0.069848	1.359236	1.034457	1.383948	0.425315	2.829459	17.490421	2.177572	7.776713	0.006346	0.008885
3.210035	11.738859	0.002516	0.001985	0.047591	1.39746	1.029148	1.755011	0.313276	2.945376	14.551011	2.192001	11.034706	0.00243	0.009159
3.760626	11.621273	0.006716	0.005374	0.042728	1.260118	1.072112	1.846573	0.522066	3.912911	18.150126	1.429061	10.049984	0.007802	0.00951
2.424362	12.379561	0.007322	0.007652	0.095284	1.282559	1.439536	1.947587	0.300702	3.553829	20.462002	1.565247	9.203433	0.007604	0.010016
2.128749	14.980527	0.007712	0.005576	0.039121	1.505913	1.792689	1.463399	0.50235	3.451024	15.382552	1.735868	9.270565	0.004313	0.009321
2.969301	7.50534	0.00613	0.002888	0.096969	1.276536	0.831976	1.506622	0.254724	3.064279	21.307613	1.763855	10.437935	0.003637	0.010465
2.741773	6.713375	0.006407	0.002865	0.067202	1.162123	1.274335	1.785452	0.51399	4.03573	12.038459	2.131643	10.47886	0.006509	0.009603
0.66358	10.783797	0.006799	0.009687	0.104519	1.21132	1.877827	1.64878	0.464132	3.843405	12.464077	1.600349	11.340276	0.008752	0.009773
4.71777	9.288577	0.010054	0.004662	0.021542	1.320203	1.398324	1.631428	0.380341	3.36514	20.732257	2.089298	9.639817	0.003583	0.010942
